,ASV_ID,accession,percent_identity,query_len,e_value,bit_score,kingdom,phylum,class,order,family,genus,species
135,37d41899678f01ade7f8cfee6c6378f1,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
136,419df1669669fa4856e42dbd3c80425f,LT840186,85.304,313,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
137,41d604b67695a0290aa385a1e2e33e83,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
138,42eb2412c48bd99194de1639a991b061,LT840186,88.141,312,3.99E-98,372,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
139,4330085d88385e922721b787424aa17d,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
140,434645fa65bdf2378852d8519ac59a1a,LT840186,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
141,463cb34b13e2da2736e369e7b656feb9,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
142,48b6bcc68bd16250ab86a2d0a196b460,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
143,4c243f181bc729b9bf0a4e493909347a,LT840186,83.654,312,8.89E-75,294,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
144,4c9c23d13c6ebbe7881e1991924f08f6,LT840186,84.244,311,1.48E-77,303,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
145,4dd29960fc6c4f5de7b0d053f50c8d9f,LT840186,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
146,51e5127168cff61667a9b91e6d227f2e,LT840186,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
147,5200eb73fcc9eef0107425aecb503907,LT840186,83.974,312,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
148,5ec5e9fabc8e93b2b35264737b1df86c,LT840186,88.179,313,1.11E-98,374,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
149,5eca6975ad095fb8c9d358b44fc7d43d,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
150,64a2adcb822c689024db75e05e03ebae,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
151,66323e603cdd2fce0c2edc969bde9b4c,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
152,6b091cb49931afb6f6fe8d4fa0c941f5,LT840186,83.387,313,4.14E-73,289,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
153,71e9cb65a58c7447acc472adceaba4d6,LT840186,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
154,7567e95ac6240b1f4d760968037dc39d,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
155,75d3ac5da64aa66010547ef1fd871948,LT840186,83.974,312,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
156,770ad88c3cdd662b43f997630e40a228,LT840186,86.262,313,1.13E-88,340,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
157,77afa48a4a2e2b02763357181148a1b7,LT840186,86.218,312,4.05E-88,339,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
158,784048447481c79df934e9237b0b8fd1,LT840186,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
159,79013f89ee5bfc109565231f4ef901be,LT840186,87.54,313,2.40E-95,363,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
160,7e8f99cfe267cb73294bc6ab43c8bf53,LT840186,85.669,314,2.44E-85,329,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
161,8245d523719f3bdd87d716ebb0771a7f,LT840186,88.462,312,8.55E-100,377,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
162,8391248e4c30f4daaed1b02722cc34ba,LT840186,85.304,313,1.13E-83,324,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
163,84463a95cede79ef759a043d714e499f,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
164,84ae51ed3ec666d124ae8abda1afb298,LT840186,84.354,294,1.49E-72,287,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
165,894b0f0a2f65b33355b3148fffadf432,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
166,8994c1d86b0ed7bcdb308399157ed1e8,LT840186,83.974,312,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
167,8a9dc3e0068dd636c60c91c9e5a77856,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
168,8ec53c2b063f5fe06bf0e16f0e48a2b7,LT840186,85.032,314,5.27E-82,318,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
169,8ec7804f84c1b93cd1818f680cc16baf,LT840186,84.295,312,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
170,8f6b8634f1e0343160ec6269db126cec,LT840186,84.566,311,3.17E-79,309,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
171,909a139fcc9e192decb9c0ba567e0818,LT840186,85.437,309,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
172,94270d8167587108319ddbe9de33acb8,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
173,964bd28a5644704a98dff2819c3f57d0,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
174,971860d0a324d38b66b87eca55d6e5d5,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
175,9790272d5e65ac01cacd92977e968ba2,LT840186,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
176,9bd252d83ed61269e6274c34c1984cc3,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
177,a669e6dd7a1dc7eaa2d929b10417743c,LT840186,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
178,a6ee6603ffb3e5cd1f66e896e3c33198,LT840186,87.5,312,8.64E-95,361,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
179,acc46396b8ebc1139506cd64925e45b4,LT840186,86.901,313,5.20E-92,351,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
180,ace128023e22a71712d6596919455249,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
181,b2253f5bd7a06f6d978226ecc6cd9d0d,LT840186,88.141,312,3.99E-98,372,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
182,b5b7e5988247442e104112db681297d7,LT840186,83.28,311,5.35E-72,285,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
183,b75da6817e7149764754f23530ea4f0f,LT840186,84.984,313,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
184,b76a20f1e76f7e1385178baaf6ab89b6,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
185,b8ebe3ba0ceba058ba0884ee622b9bb7,LT840186,85.256,312,4.08E-83,322,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
186,ba2d9696a9374c86832c83e30e90061b,LT840186,84.665,313,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
187,bb6ee490e05031b201577a7a9de3350c,LT840186,86.581,313,2.42E-90,346,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
188,c1380d783ac2483dd1da8243f918b5de,LT840186,84.984,313,5.27E-82,318,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
189,c29498ea5bc17fe8709cc7752016d30c,LT840186,88.462,312,8.58E-100,377,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
190,c6f458c40b2b10dcd90b4b3ec381f5af,LT840186,84.665,313,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
191,c723ef460ccc9620897c7eb12907b81a,LT840186,87.22,313,1.12E-93,357,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
192,cdc051c843b9f5ee659d795b4b905229,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
193,ce68b8c2173adf777c5de4f02591501c,LT840186,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
194,ce6af61e1020f1a3786c30dcc652d213,LT840186,83.013,312,1.92E-71,283,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
195,d01717ff17fcf13a8fad811b19e54a68,LT840186,86.218,312,4.05E-88,339,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
196,d205b783847206be9747a77d934c4695,LT840186,87.54,313,2.40E-95,363,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
197,d309c49392d055abbecb55c6d79ffa6d,LT840186,85.897,312,1.88E-86,333,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
198,d3fad418ce1fbea69acc47d4d9439376,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
199,d40cc6c79ca7f3c7cac3e5602484c357,LT840186,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
200,d62dc886d6a11ca8377de536cc1114ba,LT840186,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
201,d68278d4e0ecb83d009d4b49dfdc6b3b,LT840186,86.581,313,2.42E-90,346,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
202,d8f3033c147363b5ceb1fcdb932e3d91,LT840186,86.538,312,8.67E-90,344,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
203,d9a71413acf60dbd9941f4a3c104cfeb,LT840186,88.141,312,3.98E-98,372,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
204,db8f1ab2934d2903aec4e4f94a0592db,LT840186,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
205,dcb39b65ab0f2f023b932d4d439f4bf0,LT840186,83.654,312,8.89E-75,294,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
206,e6b8d0eb64965d2e04365ae8096ab386,LT840186,86.901,313,5.20E-92,351,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
207,e8255531ee2e9b906d90f284f7059c65,LT840186,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
208,ea5a8e8c766bfaefdbd3feff80c9edc0,LT840186,84.345,313,4.11E-78,305,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
209,ebc3c9d5edac39c3195e592c6c8a62f9,LT840186,83.974,312,1.91E-76,300,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
210,f1a6c78f0de7d94ad40fadd945ecf990,LT840186,85.304,313,1.13E-83,324,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
211,f5727c2859b22592a378b2e08556169e,LT840186,85.577,312,8.76E-85,327,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
212,f654386655f86aaa819313184b8cba8f,LT840186,84.936,312,1.90E-81,316,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
213,f76f8e5ded8dc189da2b47782f97d144,LT840186,84.615,312,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
214,f78d7eaefe5762c7662a0ed60f84d142,LT840186,82.428,313,1.16E-68,274,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
215,fb7e9d866e27b543fd1265fcb6fc5c44,LT840186,83.333,312,4.14E-73,289,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
216,ffc4f0b7ba7fdf252e1022dd11490bb0,LT840186,84.665,313,8.83E-80,311,NA,Pseudomonadota,Alphaproteobacteria,Candidatus Pelagibacterales,Candidatus Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321
217,5d0ddfe7326294d3216930f8c47ba351,NC_004118,84.307,274,1.94E-66,267,Viridiplantae,Streptophyta,Coleochaetophyceae,Coleochaetales,Chaetosphaeridiaceae,Chaetosphaeridium,Chaetosphaeridium globosum
218,14c1683e413d40bd4d6a2c32e7fa315d,NC_066487,84.211,266,3.24E-64,259,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
219,3e1499bbd5d7c38af0bb9ca649273d23,NC_066487,81.47,313,4.19E-63,255,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
220,421827e18f78f39d847520abf4760b04,NC_066487,84.109,258,1.95E-61,250,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
221,4ea18d991aa5ee490dcc3bea82bb949f,NC_066487,81.15,313,1.95E-61,250,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
222,51266dfcd17d064e5fa531a185aeb58e,NC_066487,81.35,311,1.51E-62,254,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
223,7baf58da1108ba903b1244f26d8208f2,NC_066487,84.109,258,1.95E-61,250,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
224,7f1b02552468b3fda6c51949b246d26e,NC_066487,84.109,258,1.95E-61,250,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
225,a1051b6cb20470bf51263f62cbc0b28a,NC_066487,81.35,311,1.51E-62,254,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
226,c7fef2ace96ff3526e7043da9744c5fb,NC_066487,81.759,307,1.51E-62,254,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
227,cc210cdfce668779fba231804e4b4877,NC_066487,84.496,258,4.19E-63,255,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
228,cd5c2c4645f9791750e4b659bf581a57,NC_066487,83.835,266,1.51E-62,254,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
229,cf23506a83217e66fca00da5455d4404,NC_066487,83.835,266,1.51E-62,254,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
230,d2e0c3fe1c2d4ce10861c2d367a2c107,NC_066487,84.861,251,1.95E-61,250,NA,Haptophyta,NA,Isochrysidales,Isochrysidaceae,Isochrysis,Isochrysis galbana
231,0a3bb77ba7feb1df724cb07378fdecdc,LK023348,81.847,314,2.51E-65,263,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Lichtheimiaceae,Lichtheimia,Lichtheimia ramosa
232,8fc14b478cfe2043fa3a814632beb683,OQ272453,82.781,302,6.97E-66,265,NA,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles rollai complex 5BB
233,3f00c608a173580d6af9ba14c7d69c73,HQ978711,100,313,2.19E-160,579,Metazoa,Arthropoda,Malacostraca,Isopoda,NA,NA,Isopoda sp. BOLD:AAC3755
234,4651532dfcd9ee2af1a50430445fe142,HQ978711,99.679,312,3.65E-158,571,Metazoa,Arthropoda,Malacostraca,Isopoda,NA,NA,Isopoda sp. BOLD:AAC3755
235,99b8c70edb8ee9181d33542b34f75607,HQ978711,100,312,7.85E-160,577,Metazoa,Arthropoda,Malacostraca,Isopoda,NA,NA,Isopoda sp. BOLD:AAC3755
236,debbdbf5e5650dd5e66443ad17966c91,MK189074,83.813,278,9.02E-65,261,NA,NA,NA,NA,NA,Chrysoparadoxa,Chrysoparadoxa australica
237,268e2d40046b7a8075e6dc8f447ec649,KT002787,82.918,281,5.43E-62,252,Metazoa,Arthropoda,Arachnida,Araneae,Linyphiidae,Solenysa,Solenysa reflexilis
238,71b71f441fa3a7212dd9e94703f94b7c,KT002787,82.918,281,5.43E-62,252,Metazoa,Arthropoda,Arachnida,Araneae,Linyphiidae,Solenysa,Solenysa reflexilis
239,92ad36317dd469aa3036d071c17a2c68,CP032228,100,313,2.19E-160,579,NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Qipengyuania flava
240,ae88063d873723b314f85073b16822e2,CP032228,99.681,313,1.02E-158,573,NA,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Qipengyuania flava
241,1d05f84d4cc7d5dbc1a8d95b1e897ece,HM045291,89.902,307,8.49E-105,394,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia negligens
242,265871e86d9cd6954e7f523cea36ed8e,HM045291,99.681,313,1.02E-158,573,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,Acartia negligens
